"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","TAXREV","TOT","MLN_USD","A","2019",379.582,
"AUS","TAXREV","TOT","MLN_USD","A","2020",424.22,
"AUT","TAXREV","TOT","MLN_USD","A","1979",37.487,
"AUT","TAXREV","TOT","MLN_USD","A","1980",41.355,
"AUT","TAXREV","TOT","MLN_USD","A","1981",36.29,
"AUT","TAXREV","TOT","MLN_USD","A","1982",33.143,
"AUT","TAXREV","TOT","MLN_USD","A","1983",31.899,
"AUT","TAXREV","TOT","MLN_USD","A","1984",30.923,
"AUT","TAXREV","TOT","MLN_USD","A","1985",31.914,
"AUT","TAXREV","TOT","MLN_USD","A","1986",43.499,
"AUT","TAXREV","TOT","MLN_USD","A","1987",52.555,
"AUT","TAXREV","TOT","MLN_USD","A","1988",56.497,
"AUT","TAXREV","TOT","MLN_USD","A","1989",54.879,
"AUT","TAXREV","TOT","MLN_USD","A","1990",68.606,
"AUT","TAXREV","TOT","MLN_USD","A","1991",72.452,
"AUT","TAXREV","TOT","MLN_USD","A","1992",83.239,
"AUT","TAXREV","TOT","MLN_USD","A","1993",78.586,
"AUT","TAXREV","TOT","MLN_USD","A","1994",83.57,
"AUT","TAXREV","TOT","MLN_USD","A","1995",95.285,
"AUT","TAXREV","TOT","MLN_USD","A","1996",98.804,
"AUT","TAXREV","TOT","MLN_USD","A","1997",92.91,
"AUT","TAXREV","TOT","MLN_USD","A","1998",95.407,
"AUT","TAXREV","TOT","MLN_USD","A","1999",93.59,
"AUT","TAXREV","TOT","MLN_USD","A","2000",83.241,
"AUT","TAXREV","TOT","MLN_USD","A","2001",86.671,
"AUT","TAXREV","TOT","MLN_USD","A","2002",91.238,
"AUT","TAXREV","TOT","MLN_USD","A","2003",111.087,
"AUT","TAXREV","TOT","MLN_USD","A","2004",126.337,
"AUT","TAXREV","TOT","MLN_USD","A","2005",129.503,
"AUT","TAXREV","TOT","MLN_USD","A","2006",135.839,
"AUT","TAXREV","TOT","MLN_USD","A","2007",157.63,
"AUT","TAXREV","TOT","MLN_USD","A","2008",177.77,
"AUT","TAXREV","TOT","MLN_USD","A","2009",163.992,
"AUT","TAXREV","TOT","MLN_USD","A","2010",160.51,
"AUT","TAXREV","TOT","MLN_USD","A","2011",177.319,
"AUT","TAXREV","TOT","MLN_USD","A","2012",171.067,
"AUT","TAXREV","TOT","MLN_USD","A","2013",183.326,
"AUT","TAXREV","TOT","MLN_USD","A","2014",188.738,
"AUT","TAXREV","TOT","MLN_USD","A","2015",164.7,
"AUT","TAXREV","TOT","MLN_USD","A","2016",165.116,
"AUT","TAXREV","TOT","MLN_USD","A","2017",174.337,
"AUT","TAXREV","TOT","MLN_USD","A","2018",192.157,
"AUT","TAXREV","TOT","MLN_USD","A","2019",189.456,
"AUT","TAXREV","TOT","MLN_USD","A","2020",182.549,
"AUT","TAXREV","TOT","MLN_USD","A","2021",207.188,
"BEL","TAXREV","TOT","MLN_USD","A","1979",49.102,
"BEL","TAXREV","TOT","MLN_USD","A","1980",52.031,
"BEL","TAXREV","TOT","MLN_USD","A","1981",43.989,
"BEL","TAXREV","TOT","MLN_USD","A","1982",42.979,
"BEL","TAXREV","TOT","MLN_USD","A","1983",42.154,
"BEL","TAXREV","TOT","MLN_USD","A","1984",40.963,
"BEL","TAXREV","TOT","MLN_USD","A","1985",41.99,
"BEL","TAXREV","TOT","MLN_USD","A","1986",56.687,
"BEL","TAXREV","TOT","MLN_USD","A","1987",70.282,
"BEL","TAXREV","TOT","MLN_USD","A","1988",74.777,
"BEL","TAXREV","TOT","MLN_USD","A","1989",72.338,
"BEL","TAXREV","TOT","MLN_USD","A","1990",89.387,
"BEL","TAXREV","TOT","MLN_USD","A","1991",91.649,
"BEL","TAXREV","TOT","MLN_USD","A","1992",99.732,
"BEL","TAXREV","TOT","MLN_USD","A","1993",96.242,
"BEL","TAXREV","TOT","MLN_USD","A","1994",103.383,
"BEL","TAXREV","TOT","MLN_USD","A","1995",117.872,
"BEL","TAXREV","TOT","MLN_USD","A","1996",117.92,
"BEL","TAXREV","TOT","MLN_USD","A","1997",111.27,
"BEL","TAXREV","TOT","MLN_USD","A","1998",115.611,
"BEL","TAXREV","TOT","MLN_USD","A","1999",114.212,
"BEL","TAXREV","TOT","MLN_USD","A","2000",103.603,
"BEL","TAXREV","TOT","MLN_USD","A","2001",103.429,
"BEL","TAXREV","TOT","MLN_USD","A","2002",113.088,
"BEL","TAXREV","TOT","MLN_USD","A","2003",137.695,
"BEL","TAXREV","TOT","MLN_USD","A","2004",160.315,
"BEL","TAXREV","TOT","MLN_USD","A","2005",167.065,
"BEL","TAXREV","TOT","MLN_USD","A","2006",176.383,
"BEL","TAXREV","TOT","MLN_USD","A","2007",201.894,
"BEL","TAXREV","TOT","MLN_USD","A","2008",224.183,
"BEL","TAXREV","TOT","MLN_USD","A","2009",205.528,
"BEL","TAXREV","TOT","MLN_USD","A","2010",206.24,
"BEL","TAXREV","TOT","MLN_USD","A","2011",227.454,
"BEL","TAXREV","TOT","MLN_USD","A","2012",220.042,
"BEL","TAXREV","TOT","MLN_USD","A","2013",234.87,
"BEL","TAXREV","TOT","MLN_USD","A","2014",239.28,
"BEL","TAXREV","TOT","MLN_USD","A","2015",203.924,
"BEL","TAXREV","TOT","MLN_USD","A","2016",205.882,
"BEL","TAXREV","TOT","MLN_USD","A","2017",219.722,
"BEL","TAXREV","TOT","MLN_USD","A","2018",237.941,
"BEL","TAXREV","TOT","MLN_USD","A","2019",227.033,
"BEL","TAXREV","TOT","MLN_USD","A","2020",221.165,
