,LOCATION,TIME,Value
1492,CHL,2010,167120.109121757
1493,CHL,2011,190846.383089944
1494,CHL,2012,196990.919309622
1495,CHL,2013,213571.180327948
1496,CHL,2014,220636.414473684
1497,CHL,2015,219086.162359151
1498,CHL,2016,231616.366977016
1499,CHL,2017,240301.38484598
1500,CHL,2018,256510.923645689
1501,CHL,2019,264243.82529359
1502,CHL,2020,242934.9724589
1503,CHL,2021,295460.775209266
1504,CHN,1990,386870.64123253
1505,CHN,1991,435193.31732908
1506,CHN,1992,492264.759572033
1507,CHN,1993,563676.741699416
1508,CHN,1994,635946.126460829
1509,CHN,1995,732673.296249872
1510,CHN,1996,834664.599338188
1511,CHN,1997,903680.816427824
1512,CHN,1998,980035.384754222
1513,CHN,1999,1096338.35479975
1514,CHN,2000,1264854.25973627
1515,CHN,2001,1390551.64822337
1516,CHN,2002,1541520.04483746
1517,CHN,2003,1673657.31800714
1518,CHN,2004,1853556.55909451
1519,CHN,2005,2124480.05269149
1520,CHN,2006,2410217.36836669
1521,CHN,2007,2804389.96776145
1522,CHN,2008,3152819.33542222
1523,CHN,2009,3458695.34830486
1524,CHN,2010,3914861.82153598
1525,CHN,2011,4608248.80311347
1526,CHN,2012,5199444.61896667
1527,CHN,2013,5536644.83590783
1528,CHN,2014,5988626.87491638
1529,CHN,2015,6461178.54174039
1530,CHN,2016,7035347.13433337
1531,CHN,2017,7733715.32950933
1532,CHN,2018,8570798.51536882
1533,CHN,2019,9272035.20870619
1534,CHN,2020,9164633.94229294
1535,CHN,2021,10769825.2929562
1536,COL,1995,126521.757484341
1537,COL,1996,138486.776318165
1538,COL,1997,150592.532086979
1539,COL,1998,157974.979429104
1540,COL,1999,158234.2546919
1541,COL,2000,165972.789386935
1542,COL,2001,176737.358659928
1543,COL,2002,186257.618771123
1544,COL,2003,197458.409230926
1545,COL,2004,208219.402347314
1546,COL,2005,226660.639353725
1547,COL,2006,247412.384174889
1548,COL,2007,270089.013510289
1549,COL,2008,280124.916905351
1550,COL,2009,286845.563914576
1551,COL,2010,300763.474564607
1552,COL,2011,322800.575570727
1553,COL,2012,351744.346478096
1554,COL,2013,373742.843716386
1555,COL,2014,395227.397555776
1556,COL,2015,409498.017164856
1557,COL,2016,425085.338896984
1558,COL,2017,429798.995752438
1559,COL,2018,459479.362921658
1560,COL,2019,480453.886549019
1561,COL,2020,462518.815907695
1562,COL,2021,543081.127263053
1563,EST,1994,4134.705803781
1564,EST,1995,4436.01843310848
1565,EST,1996,4854.4475776488
1566,EST,1997,5594.84157380273
1567,EST,1998,5843.88296464272
1568,EST,1999,5939.51092144246
1569,EST,2000,6591.85101347673
1570,EST,2001,7173.94496852733
1571,EST,2002,8228.31660822755
1572,EST,2003,9121.88327333736
1573,EST,2004,10062.1687246481
1574,EST,2005,11128.4109965656
1575,EST,2006,12562.5565816534
1576,EST,2007,13987.0252365031
1577,EST,2008,14172.0670312917
1578,EST,2009,12579.7700318001
1579,EST,2010,13173.7756539753
1580,EST,2011,14256.8632421408
1581,EST,2012,15216.5617128818
1582,EST,2013,16263.5003939853
1583,EST,2014,16945.8540466758
1584,EST,2015,17578.5542553526
1585,EST,2016,18853.6899632408
1586,EST,2017,19735.5817998591
1587,EST,2018,21220.1330350674
1588,EST,2019,22739.4275667103
1589,EST,2020,22262.5526010597
1590,EST,2021,23803.4693549289
1591,IND,1990,686491.821346683
1592,IND,1991,721760.235432867
1593,IND,1992,750051.762765721
1594,IND,1993,832045.310384273
1595,IND,1994,899901.779425838
1596,IND,1995,967410.867606893
1597,IND,1996,1071349.70161635
1598,IND,1997,1122176.09113385
1599,IND,1998,1152418.55279082
1600,IND,1999,1266164.13304547
1601,IND,2000,1348709.51186811
1602,IND,2001,1455082.58153689
1603,IND,2002,1499260.4903759
1604,IND,2003,1614743.49118766
1605,IND,2004,1729662.13057947
1606,IND,2005,1925915.59042227
1607,IND,2006,2161914.02740143
1608,IND,2007,2397645.42776974
1609,IND,2008,2628318.97223712
1610,IND,2009,2695069.60634298
1611,IND,2010,2876654.60785179
1612,IND,2011,3213035.13305064
1613,IND,2012,3635273.18128514
1614,IND,2013,3823023.1244372
1615,IND,2014,4074006.49151873
1616,IND,2015,4411093.25427031
1617,IND,2016,4832567.54276973
1618,IND,2017,5154929.56897024
1619,IND,2018,5681084.21346375
1620,IND,2019,6116164.7576789
1621,IDN,1993,213492.72390584
1622,IDN,1994,238617.587826966
1623,IDN,1995,275058.276140365
1624,IDN,1996,311136.345084881
1625,IDN,1997,349458.718217551
1626,IDN,1998,374752.664339814
1627,IDN,1999,398996.686826048
1628,IDN,2000,416207.689094042
1629,IDN,2001,465745.963254602
1630,IDN,2002,501027.424983496
1631,IDN,2003,534555.883648376
1632,IDN,2004,578136.977715482
1633,IDN,2005,630398.711865595
1634,IDN,2006,674252.79579341
1635,IDN,2007,781867.253965644
1636,IDN,2008,880159.553503084
1637,IDN,2009,932501.281696318
1638,IDN,2010,1012555.99659381
1639,IDN,2011,1115201.13975649
1640,IDN,2012,1267404.16304367
1641,IDN,2013,1302907.32289724
1642,IDN,2014,1368616.71118413
1643,IDN,2015,1402698.40131094
1644,IDN,2016,1470265.33350409
1645,IDN,2017,1529298.75877167
1646,IDN,2018,1649058.00868754
1647,IDN,2019,1767711.15435255
1648,IDN,2020,1742281.34240225
1649,IDN,2021,1863713.43476719
1650,ISR,1990,27587.6090169816
1651,ISR,1991,30576.7192310937
1652,ISR,1992,33771.3804813911
1653,ISR,1993,37106.5258191465
1654,ISR,1994,41501.8506644213
1655,ISR,1995,45952.2208374352
1656,ISR,1996,49715.84374072
1657,ISR,1997,52637.054307312
1658,ISR,1998,56163.990823066
1659,ISR,1999,59424.3897174569
1660,ISR,2000,70721.8136741576
1661,ISR,2001,75013.5840853195
1662,ISR,2002,77806.6538414162
1663,ISR,2003,77707.2391376753
1664,ISR,2004,83884.7987760233
1665,ISR,2005,87054.0597167814
1666,ISR,2006,91062.2330796606
1667,ISR,2007,100337.511090666
1668,ISR,2008,102081.079426939
1669,ISR,2009,105519.850875171
1670,ISR,2010,112552.66910647
1671,ISR,2011,123394.064183149
1672,ISR,2012,128499.234355854
1673,ISR,2013,130968.696043596
1674,ISR,2014,132041.103740642
1675,ISR,2015,137469.802296068
1676,ISR,2016,153649.846626177
1677,ISR,2017,161006.352686054
1678,ISR,2018,171371.142357488
1679,ISR,2019,174723.08718289
1680,ISR,2020,159657.382458233
1681,ISR,2021,181692.531320709
1682,RUS,1995,417643.26799226
1683,RUS,1996,406098.904389178
1684,RUS,1997,432998.181058787
1685,RUS,1998,422477.230416813
1686,RUS,1999,416342.428918964
1687,RUS,2000,494161.561212911
1688,RUS,2001,550493.282274437
1689,RUS,2002,608999.282679901
1690,RUS,2003,671245.839100852
1691,RUS,2004,769979.957963212
1692,RUS,2005,890036.104051675
1693,RUS,2006,1066350.62233626
1694,RUS,2007,1248403.45792698
1695,RUS,2008,1478893.9377201
1696,RUS,2009,1468677.51492701
1697,RUS,2010,1575465.88818473
1698,RUS,2011,1601646.07745909
1699,RUS,2012,1768717.49912597
1700,RUS,2013,1807959.7151112
1701,RUS,2014,1881539.9875212
1702,RUS,2015,1733398.53718228
1703,RUS,2016,1770195.66403784
1704,RUS,2017,1878414.00308698
1705,RUS,2018,2021463.25855685
1706,RUS,2019,2086940.96320506
1707,RUS,2020,1984340.25809946
1708,SVN,1991,10732.8455468797
1709,SVN,1992,10617.7497329902
1710,SVN,1993,12394.4345533419
1711,SVN,1994,13162.0712520226
1712,SVN,1995,14661.6373015167
1713,SVN,1996,15409.1343298101
1714,SVN,1997,16158.6762638745
1715,SVN,1998,16884.1965715966
1716,SVN,1999,18311.4998018707
1717,SVN,2000,18884.433298807
1718,SVN,2001,19683.6628636848
1719,SVN,2002,20791.7146586551
1720,SVN,2003,21818.2784248523
1721,SVN,2004,22751.9195003441
1722,SVN,2005,23411.8466802332
1723,SVN,2006,24127.8424469251
1724,SVN,2007,26070.3239186444
1725,SVN,2008,28208.0348157177
1726,SVN,2009,28094.549504023
1727,SVN,2010,29238.7325259517
1728,SVN,2011,30745.8006062391
1729,SVN,2012,30753.4717491669
1730,SVN,2013,30720.4255179624
1731,SVN,2014,31064.3807336501
1732,SVN,2015,31349.4586674073
1733,SVN,2016,33346.7069831262
1734,SVN,2017,34812.0639686199
1735,SVN,2018,37124.4896820358
1736,SVN,2019,40612.0670119171
1737,SVN,2020,37168.4994286197
1738,SVN,2021,41417.5619324383
1739,ZAF,1970,14816.0892759323
1740,ZAF,1971,16168.7766935488
1741,ZAF,1972,17433.4824107901
1742,ZAF,1973,19761.6114881588
1743,ZAF,1974,22949.4994383949
1744,ZAF,1975,25761.723574752
1745,ZAF,1976,27604.7627540986
1746,ZAF,1977,29143.8710631805
1747,ZAF,1978,31684.8854452143
1748,ZAF,1979,35349.2785073502
1749,ZAF,1980,42528.9432122196
1750,ZAF,1981,49756.3525692832
1751,ZAF,1982,53726.6259790598
1752,ZAF,1983,57821.8111075547
1753,ZAF,1984,62856.3326421443
1754,ZAF,1985,62865.4747240262
1755,ZAF,1986,64399.4246273651
1756,ZAF,1987,69007.3266950378
1757,ZAF,1988,75583.5840714695
1758,ZAF,1989,81218.0000314624
1759,ZAF,1990,87426.5151682658
1760,ZAF,1991,91203.2828929008
1761,ZAF,1992,93653.9271927186
1762,ZAF,1993,98701.412549228
1763,ZAF,1994,106364.031119382
1764,ZAF,1995,115241.202832461
1765,ZAF,1996,124042.81355459
1766,ZAF,1997,131096.688838037
1767,ZAF,1998,135437.570331265
1768,ZAF,1999,143845.501172784
1769,ZAF,2000,159291.29678119
1770,ZAF,2001,170698.410429189
1771,ZAF,2002,178096.192716415
1772,ZAF,2003,187015.8923298
1773,ZAF,2004,220033.622746303
1774,ZAF,2005,247871.43525704
1775,ZAF,2006,277552.061955787
1776,ZAF,2007,306500.140226728
1777,ZAF,2008,316958.87783083
1778,ZAF,2009,309178.555239129
1779,ZAF,2010,328114.950398338
1780,ZAF,2011,357986.583824028
1781,ZAF,2012,387247.429849482
1782,ZAF,2013,393087.444547353
1783,ZAF,2014,395591.123173521
1784,ZAF,2015,403550.456514527
1785,ZAF,2016,409378.823135587
1786,ZAF,2017,420886.792920838
1787,ZAF,2018,437143.991798149
1788,ZAF,2019,447593.606580882
1789,ZAF,2020,427501.66666668
8192,LVA,1994,8085.91065292096
8193,LVA,1995,7892.19549708048
8194,LVA,1996,8462.50000288897
8195,LVA,1997,9077.78910242061
8196,LVA,1998,9305.64328741817
8197,LVA,1999,9794.05881420666
8198,LVA,2000,10415.4093757969
8199,LVA,2001,11491.7687473277
8200,LVA,2002,12570.9166895943
8201,LVA,2003,13646.2121802819
8202,LVA,2004,15204.9833167744
8203,LVA,2005,17026.0862412245
8204,LVA,2006,20100.2214467475
8205,LVA,2007,22664.5744301835
8206,LVA,2008,22071.991950622
8207,LVA,2009,18828.0245901141
8208,LVA,2010,20240.5002464149
8209,LVA,2011,21005.8829684287
8210,LVA,2012,22801.8713765156
8211,LVA,2013,25086.8411574919
8212,LVA,2014,25355.2610175402
8213,LVA,2015,25754.6481198219
8214,LVA,2016,27336.1610714875
8215,LVA,2017,29011.7390377207
8216,LVA,2018,30678.0552956503
8217,LVA,2019,31898.9394974147
8218,LVA,2020,30187.6270677753
8219,LVA,2021,32882.1108243904
8239,BRA,1995,537027.320652867
8240,BRA,1996,591317.328199918
8241,BRA,1997,631851.607485838
8242,BRA,1998,642917.584485424
8243,BRA,1999,685601.315738975
8244,BRA,2000,728926.80266724
8245,BRA,2001,764014.695207122
8246,BRA,2002,781866.071725275
8247,BRA,2003,803640.044266793
8248,BRA,2004,858773.602575856
8249,BRA,2005,925712.19025167
8250,BRA,2006,1017018.12052301
8251,BRA,2007,1128864.71717189
8252,BRA,2008,1265001.17028831
8253,BRA,2009,1336023.13382946
8254,BRA,2010,1465038.99511507
8255,BRA,2011,1597492.62454294
8256,BRA,2012,1778380.45705576
8257,BRA,2013,1836504.38070315
8258,BRA,2014,1914186.74683307
8259,BRA,2015,1841224.15962754
8260,BRA,2016,1791060.22640899
8261,BRA,2017,1824912.27342287
8262,BRA,2018,1921665.07665738
8263,BRA,2019,2006011.29394453
8289,LTU,1995,12099.8327415618
8290,LTU,1996,13128.0288104053
8291,LTU,1997,14121.1737973037
8292,LTU,1998,15015.0017037907
8293,LTU,1999,16043.4818742902
8294,LTU,2000,17278.4258419451
8295,LTU,2001,18727.2848194017
8296,LTU,2002,20476.5958680352
8297,LTU,2003,23689.6945623001
8298,LTU,2004,26005.7474655533
8299,LTU,2005,28591.8276290295
8300,LTU,2006,31142.0641270455
8301,LTU,2007,35523.3513374101
8302,LTU,2008,38805.703137428
8303,LTU,2009,34095.1039295705
8304,LTU,2010,34764.8846764226
8305,LTU,2011,37766.2332312136
8306,LTU,2012,40029.672354211
8307,LTU,2013,43335.4225928389
8308,LTU,2014,45330.6305350284
8309,LTU,2015,46768.6869365583
8310,LTU,2016,49994.3031268937
8311,LTU,2017,53074.6382585721
8312,LTU,2018,56366.9875224485
8313,LTU,2019,59534.8182875644
8314,LTU,2020,57131.9597553346
8315,LTU,2021,62314.5208630345
8385,CRI,1991,11014.0795168781
8386,CRI,1992,12174.9262222005
8387,CRI,1993,13594.2220741925
8388,CRI,1994,14586.7803004059
8389,CRI,1995,15134.9123312048
8390,CRI,1996,15934.2912228237
8391,CRI,1997,17059.6224280974
8392,CRI,1998,17832.9498443467
8393,CRI,1999,18975.8496120081
8394,CRI,2000,19553.6800627435
8395,CRI,2001,20265.3378544929
8396,CRI,2002,22054.4911464416
8397,CRI,2003,24186.5306951935
8398,CRI,2004,25947.7733861994
8399,CRI,2005,28470.051974456
8400,CRI,2006,31566.6341467207
8401,CRI,2007,35643.1172427764
8402,CRI,2008,38851.7779496986
8403,CRI,2009,36655.637320812
8404,CRI,2010,39078.0152001337
8405,CRI,2011,42797.3521812117
8406,CRI,2012,46766.2341249969
8407,CRI,2013,47518.9333148717
8408,CRI,2014,50969.9377911654
8409,CRI,2015,53527.7631375782
8410,CRI,2016,56692.0222083858
8411,CRI,2017,61936.861327628
8412,CRI,2018,64321.6206715174
8413,CRI,2019,67202.6375333102
8414,CRI,2020,60208.7070517386
8415,CRI,2021,65152.0461591162
8884,EA,1995,3558514.22958903
8885,EA,1996,3698226.72967548
8886,EA,1997,3844726.44941807
8887,EA,1998,4010150.25931784
8888,EA,1999,4213440.50330845
8889,EA,2000,4488557.01078827
8890,EA,2001,4702825.46373926
8891,EA,2002,4842335.97042601
8892,EA,2003,4948151.88958514
8893,EA,2004,5148648.74959957
8894,EA,2005,5368866.65242749
8895,EA,2006,5653872.91613634
8896,EA,2007,5896393.73302612
8897,EA,2008,6162452.93776989
8898,EA,2009,6116618.18240937
8899,EA,2010,6340674.24314106
8900,EA,2011,6570767.98570514
8901,EA,2012,6599565.95473974
8902,EA,2013,6747729.19875694
8903,EA,2014,6872091.64359337
8904,EA,2015,6964904.8327473
8905,EA,2016,7361530.85782059
8906,EA,2017,7637508.06905508
8907,EA,2018,7983909.04892295
8908,EA,2019,8360693.36955589
8909,EA,2020,7699986.51879833
8910,EA,2021,8103952.19250454
8911,EU,1995,4100706.59881029
8912,EU,1996,4280855.26297879
8913,EU,1997,4446132.94582518
8914,EU,1998,4640218.66538281
8915,EU,1999,4874826.30454358
8916,EU,2000,5192532.51134621
8917,EU,2001,5445784.29953968
8918,EU,2002,5633067.93148712
8919,EU,2003,5771945.51027281
8920,EU,2004,6041609.62648496
8921,EU,2005,6291758.33508613
8922,EU,2006,6642045.33433912
8923,EU,2007,6983243.17224284
8924,EU,2008,7351186.30703549
8925,EU,2009,7314999.03389916
8926,EU,2010,7611536.87300517
8927,EU,2011,7930296.3757392
8928,EU,2012,8005502.79966707
8929,EU,2013,8173638.32442876
8930,EU,2014,8342047.5493034
8931,EU,2015,8483650.66900416
8932,EU,2016,8972795.68215557
8933,EU,2017,9347077.69463246
8934,EU,2018,9809686.4980666
8935,EU,2019,10308131.9393427
8936,EU,2020,9571182.54949444
8937,EU,2021,10117503.6012976
