LOCATION,TIME,Value
HUN,1997,50330.4247697545
HUN,1998,53530.1904059893
HUN,1999,58183.2340411448
HUN,2000,63313.7425286035
HUN,2001,68729.5489766849
HUN,2002,76262.4478193274
HUN,2003,83620.3990508887
HUN,2004,85904.7200817663
HUN,2005,89825.0606205348
HUN,2006,92726.3258705831
HUN,2007,94998.1527615135
HUN,2008,99823.070547574
HUN,2009,98297.9800353203
HUN,2010,101216.685691627
HUN,2011,108138.396719327
HUN,2012,108699.180481646
HUN,2013,112143.957652801
HUN,2014,114249.498461775
HUN,2015,115826.587865073
HUN,2016,123836.387520753
HUN,2017,128692.064425256
HUN,2018,137671.378021144
HUN,2019,148359.465117972
HUN,2020,142009.800273172
HUN,2021,148672.058346372
ISL,1970,422.784306672133
ISL,1971,516.356496748625
ISL,1972,572.785285180131
ISL,1973,635.803947719622
ISL,1974,773.989134637589
ISL,1975,757.951023612278
ISL,1976,842.878697263
ISL,1977,1013.61167498354
ISL,1978,1181.31376873222
ISL,1979,1322.60359179155
ISL,1980,1514.58026645934
ISL,1981,1752.3764983073
ISL,1982,1941.16398153131
ISL,1983,1909.14634498079
ISL,1984,2054.87098332127
ISL,1985,2215.80332836159
ISL,1986,2420.45944299228
ISL,1987,2898.85547803551
ISL,1988,2897.91266215956
ISL,1989,2895.19466698151
ISL,1990,2907.54588837071
ISL,1991,3096.14318801342
ISL,1992,3075.94329134491
ISL,1993,3005.74915352714
ISL,1994,3156.7875079683
ISL,1995,3295.52522512005
ISL,1996,3472.68584314284
ISL,1997,3786.41128474959
ISL,1998,4116.36052619603
ISL,1999,4556.9840562568
ISL,2000,4610.84588007165
ISL,2001,4581.23729501639
ISL,2002,4624.33002010895
ISL,2003,4913.41600988818
ISL,2004,5409.77152464739
ISL,2005,6117.35388378087
ISL,2006,6610.51106181492
ISL,2007,7176.5423657728
ISL,2008,6910.45451095843
ISL,2009,6154.80628398435
ISL,2010,6116.38059087665
ISL,2011,6474.5556377727
ISL,2012,6795.88755768999
ISL,2013,6977.36771507707
ISL,2014,7266.85414769809
ISL,2015,7407.37442673606
ISL,2016,7742.63061388468
ISL,2017,8402.92182816017
ISL,2018,8994.6754296854
ISL,2019,9481.1304139262
ISL,2020,9396.12843057152
ISL,2021,10044.1182594102
IRL,1970,4495.24757620115
IRL,1971,4837.88428606962
IRL,1972,5260.53795525826
IRL,1973,5941.73916146559
IRL,1974,6668.03113325797
IRL,1975,7283.4158821797
IRL,1976,7900.38285522797
IRL,1977,8983.86249220932
IRL,1978,10484.4571011611
IRL,1979,11922.1034183832
IRL,1980,13262.6027779993
IRL,1981,14696.2163060085
IRL,1982,14417.6888056961
IRL,1983,15159.0243828515
IRL,1984,16047.6767620938
IRL,1985,17369.9994502733
IRL,1986,18105.1316207839
IRL,1987,19283.8209529025
IRL,1988,20936.1664606874
IRL,1989,23274.7418797885
IRL,1990,24640.0446196906
IRL,1991,25923.4475733195
IRL,1992,27382.7722178017
IRL,1993,28880.3658375957
IRL,1994,30769.6478783064
IRL,1995,32500.3702361826
IRL,1996,35599.056792183
IRL,1997,37648.9168378034
IRL,1998,41747.525419402
IRL,1999,45262.3041017313
IRL,2000,50624.0942391433
IRL,2001,53924.2549059855
IRL,2002,56471.4308186021
IRL,2003,60005.304283366
IRL,2004,64100.7495840027
IRL,2005,69586.8974346064
IRL,2006,76218.7037641606
IRL,2007,83549.1802650194
IRL,2008,84496.8042402751
IRL,2009,78734.7960898074
IRL,2010,82189.5781129712
IRL,2011,82381.4839226035
IRL,2012,82260.9558025231
IRL,2013,83523.4088459234
IRL,2014,84509.0717656141
IRL,2015,86756.1775627872
IRL,2016,93588.2168655688
IRL,2017,95976.4950674999
IRL,2018,101028.03540486
IRL,2019,106096.321279386
IRL,2020,90022.7561562144
IRL,2021,95768.720085291
ITA,1970,103578.772750063
ITA,1971,112056.635358679
ITA,1972,119715.715242019
ITA,1973,133471.829883851
ITA,1974,152003.463876963
ITA,1975,165183.981821717
ITA,1976,182055.965909545
ITA,1977,199678.405587937
ITA,1978,219173.861926875
ITA,1979,254777.610846421
ITA,1980,299122.779905735
ITA,1981,331161.299209702
ITA,1982,352972.537684349
ITA,1983,367327.23940242
ITA,1984,392450.737009004
ITA,1985,417785.805444311
ITA,1986,444224.258466868
ITA,1987,474592.511076634
ITA,1988,513300.20813076
ITA,1989,556980.273710954
ITA,1990,593322.487779061
ITA,1991,629583.461982399
ITA,1992,657517.673990999
ITA,1993,653408.684782757
ITA,1994,677257.400882339
ITA,1995,702076.823718372
ITA,1996,721675.553775536
ITA,1997,765181.537050364
ITA,1998,803312.020039072
ITA,1999,840524.965158934
ITA,2000,884932.281255906
ITA,2001,898822.545266854
ITA,2002,909509.534621498
ITA,2003,941652.341155534
ITA,2004,962353.349395266
ITA,2005,993980.493795931
ITA,2006,1047170.88145216
ITA,2007,1088808.56519667
ITA,2008,1149026.1523913
ITA,2009,1140419.89768662
ITA,2010,1195236.44039657
ITA,2011,1229599.47097834
ITA,2012,1200875.38139286
ITA,2013,1198436.61933781
ITA,2014,1195019.76101168
ITA,2015,1214057.06363477
ITA,2016,1296751.76813114
ITA,2017,1345518.38301343
ITA,2018,1398646.99580237
ITA,2019,1465757.36756666
ITA,2020,1310310.35626483
ITA,2021,1390855.00955078
JPN,1970,156407.342202126
JPN,1971,171985.36277404
JPN,1972,193800.709071502
JPN,1973,222196.804323574
JPN,1974,245115.784011928
JPN,1975,277224.531208972
JPN,1976,300929.623397638
JPN,1977,333457.365547467
JPN,1978,375386.835869209
JPN,1979,435262.112805242
JPN,1980,487281.186651499
