,LOCATION,TIME,IMPVAL,EXPVAL,NTRVAL
2565,GEO,2018,8164.649,10566.03,-2401.381
2566,GEO,2019,8962.879,11266.139,-2303.259
2567,GEO,2020,5590.934,9396.771,-3805.837
2568,CMR,1993,2911.689,1246.273,1665.417
2569,CMR,1994,3228.748,1854.181,1374.567
2570,CMR,1995,3726.07,1964.343,1761.727
2571,CMR,1996,4364.969,2582.729,1782.24
2572,CMR,1997,4659.125,3164.057,1495.068
2573,CMR,1998,4329.443,2954.128,1375.315
2574,CMR,1999,4164.163,2943.311,1220.851
2575,CMR,2000,4573.974,3648.084,925.89
2576,CMR,2001,4862.569,4067.225,795.344
2577,CMR,2002,4849.767,4012.211,837.556
2578,CMR,2003,4276.856,3447.085,829.772
2579,CMR,2004,4659.223,3757.192,902.03
2580,CMR,2005,4371.293,3930.838,440.455
2581,CMR,2006,4793.357,4078.588,714.769
2582,CMR,2007,5478.462,4682.525,795.937
2583,CMR,2008,5301.485,5184.91,116.575
2584,CMR,2009,4665.757,4836.992,-171.235
2585,CMR,2010,5280.906,5528.818,-247.912
2586,CMR,2011,5549.991,5953.87,-403.879
2587,CMR,2012,5618.031,6136.523,-518.492
2588,CMR,2013,5800.947,6870.597,-1069.651
2589,CMR,2014,6452.926,7916.593,-1463.668
2590,CMR,2015,6760.654,7907.933,-1147.279
2591,CMR,2016,6947.032,7989.445,-1042.413
2592,CMR,2017,6837.901,7893.058,-1055.157
2593,CMR,2018,6983.505,8561.598,-1578.093
2594,CMR,2019,7767.26,9533.869,-1766.608
2595,CMR,2020,6589.653,7893.431,-1303.778
2596,SEN,1999,2517.366,2926.289,-408.923
2597,SEN,2000,2696.392,2907.969,-211.577
2598,SEN,2001,2534.537,3402.103,-867.567
2599,SEN,2002,2862.89,3387.983,-525.093
2600,SEN,2003,2759.228,3683.704,-924.476
2601,SEN,2004,3117.255,3795.306,-678.051
2602,SEN,2005,2991.156,3941.205,-950.048
2603,SEN,2006,3170.486,4217.885,-1047.399
2604,SEN,2007,3241.222,4695.807,-1454.585
2605,SEN,2008,3274.629,4514.303,-1239.674
2606,SEN,2009,3334.132,4532.146,-1198.013
2607,SEN,2010,3307.388,4469.225,-1161.837
2608,SEN,2011,3377.795,4689.717,-1311.922
2609,SEN,2012,3623.203,4932.59,-1309.388
2610,SEN,2013,3522.446,5265.784,-1743.339
2611,SEN,2014,3685.749,5845.842,-2160.093
2612,SEN,2015,4030.818,6298.159,-2267.34
2613,SEN,2016,4198.004,6723.17,-2525.166
2614,SEN,2017,4541.516,7846.846,-3305.33
2615,SEN,2018,4913.426,8554.22,-3640.794
2616,SEN,2019,5635.46,9139.407,-3503.946
2617,SEN,2020,4891.778,9783.642,-4891.864
